"Plot2"
"Time (sec)","Linear Displacement2 (meter)"
0,-0.857361549969211
0.0399006622516556,-0.85732953513378
0.0798013245033113,-0.857296710974536
0.119701986754967,-0.857263156106706
0.159602649006623,-0.857228656574825
0.199503311258278,-0.857192711747442
0.239403973509934,-0.857154544442207
0.279304635761589,-0.857113115195356
0.319205298013245,-0.857067140485237
0.359105960264901,-0.857015114620491
0.399006622516556,-0.856955334914457
0.438907284768212,-0.856885929692404
0.478807947019867,-0.856804888620271
0.518708609271523,-0.856710094804617
0.558609271523179,-0.856599358093964
0.598509933774834,-0.856470449010915
0.63841059602649,-0.856321132760427
0.678311258278146,-0.856149202789672
0.718211920529801,-0.855952513415581
0.758112582781457,-0.85572901108375
0.798013245033113,-0.855476763873182
0.837913907284768,-0.855193988911933
0.877814569536424,-0.854879077416088
0.91771523178808,-0.854530617106246
0.957615894039735,-0.854147411790079
0.997516556291391,-0.853728497925398
1.03741721854305,-0.853273157995009
1.0773178807947,-0.852780930532436
1.11721854304636,-0.852251616636788
1.15711920529801,-0.851685282806363
1.19701986754967,-0.851082259905084
1.23692052980132,-0.850443138054727
1.27682119205298,-0.849768757220523
1.31672185430464,-0.849060193229616
1.35662251655629,-0.848318738932686
1.39652317880795,-0.847545880190699
1.4364238410596,-0.846743266343358
1.47632450331126,-0.845912674795855
1.51622516556291,-0.845055969349023
1.55612582781457,-0.844175051898456
1.59602649006622,-0.843271807145073
1.63592715231788,-0.842348039998251
1.67582781456954,-0.841405405419639
1.71572847682119,-0.840445330559024
1.75562913907285,-0.839468929182689
1.7955298013245,-0.838476908601054
1.83543046357616,-0.837469469579295
1.87533112582781,-0.83644620007753
1.91523178807947,-0.835405964133313
1.95513245033112,-0.834346787787591
1.99503311258278,-0.833265744685595
2.03493377483444,-0.832158844876145
2.07483443708609,-0.831020931403623
2.11473509933775,-0.829845590549002
2.1546357615894,-0.828625083032762
2.19453642384106,-0.827350305131894
2.23443708609271,-0.826010790451458
2.27433774834437,-0.824594764962296
2.31423841059602,-0.823089269760197
2.35413907284768,-0.821480367648633
2.39403973509934,-0.819753450852324
2.43394039735099,-0.817893667594413
2.47384105960265,-0.81588648446882
2.5137417218543,-0.813718398944124
2.55364238410596,-0.811377811258921
2.59354304635761,-0.808856056625429
2.63344370860927,-0.806148586221015
2.67334437086092,-0.803256268160788
2.71324503311258,-0.800186757021016
2.75314569536424,-0.796955852615011
2.79304635761589,-0.793588736736118
2.83294701986755,-0.790120943232698
2.8728476821192,-0.786598887122791
2.91274834437086,-0.783079760378023
2.95264900662251,-0.7796306061951
