"Plot1"
"Time (sec)","Linear Displacement1 (meter)"
4.50877483443708,-0.57447885534399
4.54867549668874,-0.563185579164383
4.58857615894039,-0.551687095034519
4.62847682119205,-0.539994423780823
4.6683774834437,-0.528117192854173
4.70827814569536,-0.516064511495469
4.74817880794701,-0.50383501635348
4.78807947019867,-0.491431758957117
4.82798013245033,-0.478857526646424
4.86788079470198,-0.46610446792484
4.90778145695364,-0.45317627863014
4.94768211920529,-0.440071744333446
4.98758278145695,-0.426786668054696
5.0274834437086,-0.413317571791933
5.06738410596026,-0.39966361504505
5.10728476821191,-0.385832208527583
5.14718543046357,-0.371827051021035
5.18708609271523,-0.357644588402444
5.22698675496688,-0.343311228059422
5.26688741721854,-0.328833150296149
5.30678807947019,-0.31421745529882
5.34668874172185,-0.299507631624173
5.3865894039735,-0.284718979137598
5.42649006622516,-0.269880442654863
5.46639072847681,-0.255026805468472
5.50629139072847,-0.240192315410329
5.54619205298013,-0.2254142449194
5.58609271523178,-0.210742779486545
5.62599337748344,-0.196213928621621
5.66589403973509,-0.181884399232917
5.70579470198675,-0.167807411358923
5.7456953642384,-0.154028268344991
5.78559602649006,-0.140626888255972
5.82549668874171,-0.127649486601587
5.86539735099337,-0.115179162251278
5.90529801324503,-0.103285822620528
5.94519867549668,-0.092049856789908
5.98509933774834,-0.0815366805630838
6.02499999999999,-0.0718582471818119
6.06490066225165,-0.0631019648647407
6.1048013245033,-0.0553681661791008
6.14470198675496,-0.0487667957368684
6.18460264900661,-0.0434149787567443
6.22450331125827,-0.0394366735341467
6.26440397350993,-0.0369627533558313
6.30430463576158,-0.0361317263056672
6.34420529801324,-0.0370896347130475
6.38410596026489,-0.039985912554248
6.42400662251655,-0.0449723187515552
6.4639072847682,-0.0521979042760602
6.50380794701986,-0.0618174930410694
6.54370860927151,-0.073940956059195
6.58360927152317,-0.0886770241915262
6.62350993377483,-0.10607508440268
6.66341059602648,-0.126128917435158
6.70331125827814,-0.14872948269677
6.74321192052979,-0.173658907863506
6.78311258278145,-0.200548931394857
6.8230132450331,-0.228843732711818
6.86291390728476,-0.257802690892619
6.90281456953641,-0.286525551978869
6.94271523178807,-0.314071076840149
6.98261589403973,-0.339735981629831
7.02251655629138,-0.363517710702112
7.06241721854304,-0.386601584380893
7.10231788079469,-0.41111827729027
7.14221854304635,-0.438695060720492
7.182119205298,-0.469083901300426
7.22201986754966,-0.500594340679676
7.26192052980131,-0.531459854915833
7.30182119205297,-0.560538911335795
7.34172185430463,-0.587275553784806
7.38162251655628,-0.611421738319014
7.42152317880794,-0.632900672263806
7.46142384105959,-0.651703154132889
7.50132450331125,-0.667867107827071
7.5412251655629,-0.681458032396061
7.58112582781456,-0.692567434197373
7.62102649006621,-0.701306580005359
7.66092715231787,-0.707801328481434
7.70082781456953,-0.712186109442942
7.74072847682118,-0.714602955449874
7.78062913907284,-0.715193050893328
7.82052980132449,-0.714097641100947
7.86043046357615,-0.711454170643577
7.9003311258278,-0.707394497132253
7.94023178807946,-0.702044041002506
7.98013245033111,-0.695522192522285
8.02003311258277,-0.687939717002103
8.05993377483443,-0.679400142092484
8.09983443708608,-0.670000830182783
8.13973509933774,-0.659829670354188
8.17963576158939,-0.648967735341195
8.21953642384105,-0.637490516423914
8.2594370860927,-0.625464132297809
8.29933774834436,-0.6129477888833
8.33923841059602,-0.59999513530937
8.37913907284767,-0.586652721241382
8.41903973509933,-0.572959164999144
8.45894039735098,-0.558946378077363
8.49884105960264,-0.544640950744939
8.53874172185429,-0.530063536812902
8.57864238410595,-0.515227234327083
8.6185430463576,-0.500140636799786
8.65844370860926,-0.484807346247511
8.69834437086092,-0.469225902692965
8.73824503311257,-0.453396378808349
8.77814569536423,-0.437315562328089
8.81804635761588,-0.420978723862333
8.85794701986754,-0.40438462257372
8.89784768211919,-0.387535530482793
8.93774834437085,-0.370440381036883
8.9776490066225,-0.353106437242643
9.01754966887416,-0.335561406408395
9.05745033112582,-0.317830052434615
9.09735099337747,-0.29995685403361
9.13725165562913,-0.281981048608469
9.17715231788078,-0.263957404108754
9.21705298013244,-0.245944814920153
9.25695364238409,-0.228011539861916
9.29685430463575,-0.210232049538186
9.3367549668874,-0.192687096541907
9.37665562913906,-0.175464322494194
9.41655629139072,-0.158660991148003
9.45645695364237,-0.14237796376364
9.49635761589403,-0.126725295357434
9.53625827814568,-0.111821425162495
9.57615894039734,-0.0977939044849554
9.61605960264899,-0.0847802363945923
9.65596026490065,-0.0729287974885667
9.6958609271523,-0.0623998140087552
9.73576158940396,-0.0533663384722379
9.77566225165562,-0.0460151443586996
9.81556291390727,-0.0405473987528899
9.85546357615893,-0.0371788937586693
9.89536423841058,-0.0361395010028856
9.93526490066224,-0.0376713411777325
9.97516556291389,-0.04202492624759
10.0150662251655,-0.0494522202982627
10.0549668874172,-0.0601952041298876
10.0948675496689,-0.0744682162708637
10.1347682119205,-0.0924314712413017
10.1746688741722,-0.114153631498916
10.2145695364238,-0.139561873688366
10.2544701986755,-0.168378922584694
10.2943708609271,-0.200051862410625
10.3342715231788,-0.233686642901223
10.3741721854304,-0.268024209945436
10.4140728476821,-0.301533358025865
10.4539735099338,-0.332781314644206
10.4938741721854,-0.361281779299374
10.5337748344371,-0.388605669036286
10.5736754966887,-0.418134682476844
10.6135761589404,-0.45199757132118
10.653476821192,-0.488794483843903
10.6933774834437,-0.525532899294711
10.7332781456953,-0.560038090538789
10.773178807947,-0.591289888378077
10.8130794701987,-0.618918410658178
10.8529801324503,-0.642831235537739
10.892880794702,-0.66305713223037
10.9327814569536,-0.679692025393805
10.9726821192053,-0.692881818524391
11.0125827814569,-0.702810519936584
11.0524834437086,-0.709688446998471
11.0923841059602,-0.713741697778054
11.1322847682119,-0.715202983199651
11.1721854304636,-0.714303797940636
11.2120860927152,-0.711269133844552
11.2519867549669,-0.706313559296218
11.2918874172185,-0.699639127873932
11.3317880794702,-0.691434113468501
11.3716887417218,-0.681871874688462
11.4115894039735,-0.671111848590575
11.4514900662251,-0.659298598370326
11.4913907284768,-0.646562617142942
11.5312913907285,-0.633020968443041
11.5711920529801,-0.618776455537999
11.6110927152318,-0.60391974120054
11.6509933774834,-0.588527408778318
11.6908940397351,-0.572664455139451
11.7307947019867,-0.556382806401135
11.7706953642384,-0.539722777143016
11.81059602649,-0.522713419318583
11.8504966887417,-0.505373069917902
11.8903973509934,-0.487711466136237
11.930298013245,-0.469730374952372
11.9701986754967,-0.451427246217475
12.0100993377483,-0.43279657906844
12.05,-0.413834556468621
