"Plot2"
"Time (sec)","Linear Displacement2 (meter)"
0,-0.839569329261233
0.0399006622516556,-0.839560871262569
0.0798013245033113,-0.839569538368461
0.119701986754967,-0.83959510400645
0.159602649006623,-0.839636616136932
0.199503311258278,-0.83969247656648
0.239403973509934,-0.839760415424367
0.279304635761589,-0.839837427113459
0.319205298013245,-0.839920010970154
0.359105960264901,-0.840003912849963
0.399006622516556,-0.840084642619505
0.438907284768212,-0.840156970392266
0.478807947019867,-0.840215612304704
0.518708609271523,-0.840254951433488
0.558609271523179,-0.840268918605999
0.598509933774834,-0.840251550859019
0.63841059602649,-0.840196907472928
0.678311258278146,-0.84009906144156
0.718211920529801,-0.839952313777498
0.758112582781457,-0.839751255047641
0.798013245033113,-0.839491350160377
0.837913907284768,-0.839167381944731
0.877814569536424,-0.838774229633715
0.91771523178808,-0.838309207022169
0.957615894039735,-0.837768838044871
0.997516556291391,-0.83715074005005
1.03741721854305,-0.836452700424286
1.0773178807947,-0.835674582368361
1.11721854304636,-0.834813358692337
1.15711920529801,-0.833871205938997
1.19701986754967,-0.832848331005585
1.23692052980132,-0.831746054255538
1.27682119205298,-0.830567363192888
1.31672185430464,-0.829317515196888
1.35662251655629,-0.827994322561676
1.39652317880795,-0.826605958017558
1.4364238410596,-0.825157059697431
1.47632450331126,-0.823653202721754
1.51622516556291,-0.822095353543395
1.55612582781457,-0.820490277909252
1.59602649006622,-0.818844611817063
1.63592715231788,-0.817160713149295
1.67582781456954,-0.815443257104036
1.71572847682119,-0.813693743055905
1.75562913907285,-0.811908075752644
1.7955298013245,-0.810088719040767
1.83543046357616,-0.808224915833464
1.87533112582781,-0.806311402794751
1.91523178807947,-0.804329787085015
1.95513245033112,-0.802260212869754
1.99503311258278,-0.800072131873817
2.03493377483444,-0.79772427722504
2.07483443708609,-0.795172219278654
2.11473509933775,-0.792351650012842
2.1546357615894,-0.789188196066806
2.19453642384106,-0.78559717742504
2.23443708609271,-0.781472124914703
2.27433774834437,-0.776693557081535
2.31423841059602,-0.771132106523471
2.35413907284768,-0.764642253421828
2.39403973509934,-0.757076095284508
2.43394039735099,-0.748282031456181
2.47384105960265,-0.738138560571506
2.5137417218543,-0.72654215131412
2.55364238410596,-0.713473686952433
2.59354304635761,-0.698993893781711
2.63344370860927,-0.683358562718131
2.67334437086092,-0.667035995145897
2.71324503311258,-0.650853328789786
2.75314569536424,-0.63607680704824
2.79304635761589,-0.624327619095933
2.83294701986755,-0.617270135567973
2.8728476821192,-0.616024895932154
2.91274834437086,-0.620524936486572
2.95264900662251,-0.62959726063082
2.99254966887417,-0.641603662902985
3.03245033112582,-0.655081339494864
3.07235099337748,-0.668990902105328
3.11225165562914,-0.682678605402482
3.15215231788079,-0.695792901973069
3.19205298013245,-0.708152139043054
3.2319536423841,-0.719677581839756
3.27185430463576,-0.730359539825696
3.31175496688741,-0.740203599639939
3.35165562913907,-0.749244691271609
3.39155629139072,-0.757551073455379
3.43145695364238,-0.765161881789394
3.47135761589404,-0.77215540912684
3.51125827814569,-0.778581106208611
3.55115894039735,-0.784493508033161
3.591059602649,-0.78994097211011
3.63096026490066,-0.794966973405309
3.67086092715231,-0.799607435172705
3.71076158940397,-0.803897264519466
3.75066225165562,-0.807860655204561
3.79056291390728,-0.811522166039643
3.83046357615894,-0.814901556963091
3.87036423841059,-0.818015050933355
3.91026490066225,-0.820878658173354
3.9501655629139,-0.82350105796569
3.99006622516556,-0.825894285864064
4.02996688741721,-0.828067507855685
4.06986754966887,-0.830029308383552
4.10976821192053,-0.831787868310588
4.14966887417218,-0.833351206786592
4.18956953642384,-0.834726376296415
4.22947019867549,-0.835924677563445
4.26937086092715,-0.836953038957342
4.3092715231788,-0.83782095234193
4.34917218543046,-0.838538321371454
4.38907284768211,-0.839116750752287
4.42897350993377,-0.839566683313026
4.46887417218543,-0.839900362397948
4.50877483443708,-0.840130430025456
4.54867549668874,-0.840269929309304
4.58857615894039,-0.840332301752087
4.62847682119205,-0.84033125289219
4.6683774834437,-0.840280545002945
4.70827814569536,-0.840193809845182
4.74817880794701,-0.840084211284046
4.78807947019867,-0.839964278397866
4.82798013245033,-0.839845593830032
4.86788079470198,-0.83973837789254
4.90778145695364,-0.839651370043927
4.94768211920529,-0.839591348939383
4.98758278145695,-0.839562893324281
5.0274834437086,-0.839568191489731
5.06738410596026,-0.839606880845256
5.10728476821191,-0.839675930924204
5.14718543046357,-0.839769716671726
5.18708609271523,-0.839880247057002
5.22698675496688,-0.839997105347002
5.26688741721854,-0.840108169329025
5.30678807947019,-0.840199822463199
5.34668874172185,-0.840257201634836
5.3865894039735,-0.840265093419732
5.42649006622516,-0.840208109740679
5.46639072847681,-0.84007123311661
5.50629139072847,-0.839840186162589
5.54619205298013,-0.839501762837762
5.58609271523178,-0.839044469751801
5.62599337748344,-0.838458013848201
5.66589403973509,-0.837734613751714
5.70579470198675,-0.836868445064232
5.7456953642384,-0.835855041403842
5.78559602649006,-0.834694560645729
5.82549668874171,-0.833386544391284
5.86539735099337,-0.83193585496914
5.90529801324503,-0.830348050127116
5.94519867549668,-0.828631503910876
5.98509933774834,-0.826792899992442
6.02499999999999,-0.824847272855494
6.06490066225165,-0.822805595591774
6.1048013245033,-0.820679939381874
6.14470198675496,-0.818482276925969
6.18460264900661,-0.816222804074222
6.22450331125827,-0.813908215830273
6.26440397350993,-0.811539540530615
6.30430463576158,-0.809109429788177
6.34420529801324,-0.806601222342296
6.38410596026489,-0.803983647910816
6.42400662251655,-0.801206514919051
6.4639072847682,-0.798196981661687
6.50380794701986,-0.794849301905601
6.54370860927151,-0.791034195744784
6.58360927152317,-0.786574396009779
6.62350993377483,-0.781255923986129
6.66341059602648,-0.77481983910629
6.70331125827814,-0.766974165354028
6.74321192052979,-0.757399895574163
6.78311258278145,-0.745780083057741
6.8230132450331,-0.731850470714335
6.86291390728476,-0.715469773505099
6.90281456953641,-0.696742408204672
6.94271523178807,-0.67620833055717
6.98261589403973,-0.655123434185066
7.02251655629138,-0.635793683471832
7.06241721854304,-0.621571724583299
7.10231788079469,-0.615804414254041
7.14221854304635,-0.619702973058855
7.182119205298,-0.631369603033073
7.22201986754966,-0.647436036334098
7.26192052980131,-0.665079502999762
7.30182119205297,-0.682616382805724
7.34172185430463,-0.699221931160981
7.38162251655628,-0.714537394507326
7.42152317880794,-0.728460089330946
7.46142384105959,-0.741009393990027
7.50132450331125,-0.752271769142857
7.5412251655629,-0.762361170526163
7.58112582781456,-0.771401572230396
7.62102649006621,-0.779513937204316
7.66092715231787,-0.786809254798877
7.70082781456953,-0.793383458497441
7.74072847682118,-0.799321590347367
7.78062913907284,-0.804690141154381
7.82052980132449,-0.809546802048487
7.86043046357615,-0.81393618158298
7.9003311258278,-0.817895513882123
7.94023178807946,-0.821454609351377
7.98013245033111,-0.824637578166748
8.02003311258277,-0.827465607860765
8.05993377483443,-0.829957178350914
8.09983443708608,-0.832129132192582
8.13973509933774,-0.833998402738878
8.17963576158939,-0.835581919636464
8.21953642384105,-0.836897153012633
8.2594370860927,-0.837962982519705
8.29933774834436,-0.838799504902944
8.33923841059602,-0.839428124105892
8.37913907284767,-0.839871694063322
8.41903973509933,-0.840154372948911
8.45894039735098,-0.840301319737111
8.49884105960264,-0.840338368175539
8.53874172185429,-0.840291615347251
8.57864238410595,-0.840186841977455
8.6185430463576,-0.840048850163064
8.65844370860926,-0.839900709525158
8.69834437086092,-0.839762925664827
8.73824503311257,-0.839652633335821
8.77814569536423,-0.839582698125227
8.81804635761588,-0.839561004873067
8.85794701986754,-0.839589925041337
8.89784768211919,-0.839666008485045
8.93774834437085,-0.839779992002464
8.9776490066225,-0.839917234877028
9.01754966887416,-0.840058247096766
9.05745033112582,-0.840179832831588
9.09735099337747,-0.840256106700293
9.13725165562913,-0.840259907500471
9.17715231788078,-0.840163924538998
9.21705298013244,-0.83994190406088
9.25695364238409,-0.839569708708226
9.29685430463575,-0.839026195215313
9.3367549668874,-0.838293913766914
9.37665562913906,-0.837359670971587
9.41655629139072,-0.836215129304857
9.45645695364237,-0.8348566897217
9.49635761589403,-0.833285867137796
9.53625827814568,-0.831509165728192
9.57615894039734,-0.829537829050744
9.61605960264899,-0.827387353100622
9.65596026490065,-0.825076696946992
9.6958609271523,-0.822627104742363
9.73576158940396,-0.820060426748545
9.77566225165562,-0.817396799608654
9.81556291390727,-0.814651515027722
9.85546357615893,-0.811830876983561
9.89536423841058,-0.808926827812839
9.93526490066224,-0.805910123725441
9.97516556291389,-0.802721887180017
10.0150662251655,-0.79926349392258
10.0549668874172,-0.79538502321757
10.0948675496689,-0.790872986973097
10.1347682119205,-0.785439071567346
10.1746688741722,-0.778712805673322
10.2145695364238,-0.770243179301965
10.2544701986755,-0.759517353081532
10.2943708609271,-0.74600838742368
10.3342715231788,-0.72927011431051
10.3741721854304,-0.709107047996118
10.4140728476821,-0.68587004846036
10.4539735099338,-0.660952258675548
10.4938741721854,-0.63749551183911
10.5337748344371,-0.620711960754032
10.5736754966887,-0.615926100622817
10.6135761589404,-0.624146682635188
10.653476821192,-0.641112809138579
10.6933774834437,-0.661596399107958
10.7332781456953,-0.682309178507515
10.773178807947,-0.701747264801111
10.8130794701987,-0.719359179414465
10.8529801324503,-0.735033053955995
10.892880794702,-0.748856692568741
10.9327814569536,-0.76100319316711
10.9726821192053,-0.771673755259808
11.0125827814569,-0.781066276596198
11.0524834437086,-0.789358752706634
11.0923841059602,-0.796702604272397
11.1322847682119,-0.803222058072473
11.1721854304636,-0.809015988120674
11.2120860927152,-0.814161674926192
11.2519867549669,-0.818719503219134
11.2918874172185,-0.822736675454852
11.3317880794702,-0.82625120134922
