"Plot1"
"Time (sec)","Linear Displacement1 (meter)"
0,-0.427966452435875
0.0399006622516556,-0.419090852344628
0.0798013245033113,-0.410152028166579
0.119701986754967,-0.401152037218979
0.159602649006623,-0.392093236747565
0.199503311258278,-0.382978345945772
0.239403973509934,-0.373810502653101
0.279304635761589,-0.364593313861023
0.319205298013245,-0.355330899377152
0.359105960264901,-0.346027928253989
0.399006622516556,-0.336689647860512
0.438907284768212,-0.327321905745342
0.478807947019867,-0.317931164691916
0.518708609271523,-0.308524511583996
0.558609271523179,-0.299109660872736
0.598509933774834,-0.289694953557598
0.63841059602649,-0.280289352660506
0.678311258278146,-0.270902436187997
0.718211920529801,-0.261544388545512
0.758112582781457,-0.252225991299622
0.798013245033113,-0.242958614087514
0.837913907284768,-0.233754206358368
0.877814569536424,-0.22462529050749
0.91771523178808,-0.215584956839203
0.957615894039735,-0.206646860674751
0.997516556291391,-0.19782522181108
1.03741721854305,-0.189134826437989
1.0773178807947,-0.180591031535426
1.11721854304636,-0.172209771699203
1.15711920529801,-0.164007568280359
1.19701986754967,-0.15600154066809
1.23692052980132,-0.14820941949558
1.27682119205298,-0.140649561498261
1.31672185430464,-0.133340965701171
1.35662251655629,-0.126303290551807
1.39652317880795,-0.119556871542693
1.4364238410596,-0.113122738779045
1.47632450331126,-0.107022633836491
1.51622516556291,-0.101279025116331
1.55612582781457,-0.0959151207357055
1.59602649006622,-0.0909548777811485
1.63592715231788,-0.0864230064997869
1.67582781456954,-0.0823449676961916
1.71572847682119,-0.0787469612375285
1.75562913907285,-0.0756559031383778
1.7955298013245,-0.0730993881932649
1.83543046357616,-0.0711056345446879
1.87533112582781,-0.0697034059150436
1.91523178807947,-0.0689219064941675
1.95513245033112,-0.0687906426684009
1.99503311258278,-0.0693392449196749
2.03493377483444,-0.0705972423448623
2.07483443708609,-0.0725937813957395
2.11473509933775,-0.0753572796924427
2.1546357615894,-0.078915005225147
2.19453642384106,-0.083292571078989
2.23443708609271,-0.0885133361981037
2.27433774834437,-0.0945977039124173
2.31423841059602,-0.101562312327272
2.35413907284768,-0.109419114646582
2.39403973509934,-0.118174353577308
2.43394039735099,-0.127827442737853
2.47384105960265,-0.13836978010967
2.5137417218543,-0.149783534671052
2.55364238410596,-0.162040467968634
2.59354304635761,-0.175100877763905
2.63344370860927,-0.188912780704731
2.67334437086092,-0.203411483822855
2.71324503311258,-0.2185197273529
2.75314569536424,-0.234148607806722
2.79304635761589,-0.250199499913745
2.83294701986755,-0.266567172353849
2.8728476821192,-0.283144211439222
2.91274834437086,-0.299826699947463
2.95264900662251,-0.316520819259334
2.99254966887417,-0.333149649788285
3.03245033112582,-0.349658994490401
3.07235099337748,-0.366020697846523
3.11225165562914,-0.382231935016155
3.15215231788079,-0.398309571709556
3.19205298013245,-0.414280012984886
3.2319536423841,-0.430166605041059
3.27185430463576,-0.445977839476396
3.31175496688741,-0.46169955437515
3.35165562913907,-0.477292891828097
3.39155629139072,-0.492697687998877
3.43145695364238,-0.507839339891252
3.47135761589404,-0.522636687911377
3.51125827814569,-0.537008975059544
3.55115894039735,-0.550880909686209
3.591059602649,-0.564185713624783
3.63096026490066,-0.576866528365749
3.67086092715231,-0.588876699338788
3.71076158940397,-0.600179399951863
3.75066225165562,-0.610746924187242
3.79056291390728,-0.620559847989855
3.83046357615894,-0.629606165667804
3.87036423841059,-0.637880450011046
3.91026490066225,-0.645383054707139
3.9501655629139,-0.652119364404805
3.99006622516556,-0.658099093365955
4.02996688741721,-0.66333563297898
4.06986754966887,-0.667845448781728
4.10976821192053,-0.671647527890261
4.14966887417218,-0.674762877516532
4.18956953642384,-0.677214074637066
4.22947019867549,-0.679024866025703
4.26937086092715,-0.680219816968057
4.3092715231788,-0.680824006168015
4.34917218543046,-0.680862763715741
4.38907284768211,-0.680361448543389
4.42897350993377,-0.679345261546909
4.46887417218543,-0.677839090477433
4.50877483443708,-0.675867382771854
4.54867549668874,-0.673454042664687
4.58857615894039,-0.67062234916976
4.62847682119205,-0.667394891812501
4.6683774834437,-0.663793521308862
4.70827814569536,-0.659839312707664
4.74817880794701,-0.655552538826732
4.78807947019867,-0.650952652111004
4.82798013245033,-0.646058273317543
4.86788079470198,-0.640887185685337
4.90778145695364,-0.63545633347605
4.94768211920529,-0.629781823975956
4.98758278145695,-0.623878932230581
5.0274834437086,-0.617762107943835
