"Plot2"
"Time (sec)","Linear Displacement2 (meter)"
0,-0.849098034185344
0.0399006622516556,-0.849072989313347
0.0798013245033113,-0.849054211658576
0.119701986754967,-0.849041619510725
0.159602649006623,-0.849034695072121
0.199503311258278,-0.849032493258338
0.239403973509934,-0.849033657610516
0.279304635761589,-0.849036443145532
0.319205298013245,-0.849038745748218
0.359105960264901,-0.849038137503577
0.399006622516556,-0.849031907189005
0.438907284768212,-0.849017105007496
0.478807947019867,-0.848990590549504
0.518708609271523,-0.848949082926772
0.558609271523179,-0.84888921202486
0.598509933774834,-0.848807569867742
0.63841059602649,-0.84870076116989
0.678311258278146,-0.848565452259412
0.718211920529801,-0.848398417679517
0.758112582781457,-0.848196583904888
0.798013245033113,-0.847957069735212
0.837913907284768,-0.847677223042811
0.877814569536424,-0.84735465364933
0.91771523178808,-0.846987262184321
0.957615894039735,-0.846573264834386
0.997516556291391,-0.846111213925208
1.03741721854305,-0.845600014291135
1.0773178807947,-0.845038935379818
1.11721854304636,-0.844427619014969
1.15711920529801,-0.843766082701013
1.19701986754967,-0.843054718301682
1.23692052980132,-0.84229428586276
1.27682119205298,-0.841485902279191
1.31672185430464,-0.840631024430525
1.35662251655629,-0.839731426327738
1.39652317880795,-0.838789169730519
1.4364238410596,-0.837806567608636
1.47632450331126,-0.836786139736027
1.51622516556291,-0.83573055962399
1.55612582781457,-0.834642591923463
1.59602649006622,-0.833525019359982
1.63592715231788,-0.832380558214109
1.67582781456954,-0.831211761332398
1.71572847682119,-0.830020907659443
1.75562913907285,-0.828809877333104
1.7955298013245,-0.827580011499989
1.83543046357616,-0.826331956208198
1.87533112582781,-0.825065490046841
1.91523178807947,-0.823779335661353
1.95513245033112,-0.822470955922025
1.99503311258278,-0.821136336411513
2.03493377483444,-0.819769757085351
2.07483443708609,-0.818363557517191
2.11473509933775,-0.816907902145517
2.1546357615894,-0.815390554474534
2.19453642384106,-0.813796672333603
2.23443708609271,-0.812108640144748
2.27433774834437,-0.810305958744305
2.31423841059602,-0.808365218672405
2.35413907284768,-0.806260188937298
2.39403973509934,-0.803962059933576
2.43394039735099,-0.801439886146516
2.47384105960265,-0.798661280996223
2.5137417218543,-0.795593421852683
2.55364238410596,-0.792204426664774
2.59354304635761,-0.788465163017349
2.63344370860927,-0.784351543239597
2.67334437086092,-0.779847341913736
