"Plot1"
"Time (sec)","Linear Displacement1 (meter)"
0,-0.431601105241046
0.0399006622516556,-0.422139267334448
0.0798013245033113,-0.412602032128675
0.119701986754967,-0.402989829680931
0.159602649006623,-0.393303576382171
0.199503311258278,-0.383544761967031
0.239403973509934,-0.373715525699968
0.279304635761589,-0.363818720085547
0.319205298013245,-0.353857961033061
0.359105960264901,-0.343837664055874
0.399006622516556,-0.333763066749208
0.438907284768212,-0.323640238411695
0.478807947019867,-0.313476078207913
0.518708609271523,-0.303278303675411
0.558609271523179,-0.293055431640634
0.598509933774834,-0.282816753719993
0.63841059602649,-0.272572308556314
0.678311258278146,-0.262332852799409
0.718211920529801,-0.25210983261173
0.758112582781457,-0.241915357197628
0.798013245033113,-0.231762175547562
0.837913907284768,-0.221663657282711
0.877814569536424,-0.211633778200663
0.91771523178808,-0.201687110872866
0.957615894039735,-0.19183882043676
0.997516556291391,-0.182104665562328
1.03741721854305,-0.172501004452464
1.0773178807947,-0.163044805654369
1.11721854304636,-0.153753663408715
1.15711920529801,-0.144645817237326
1.19701986754967,-0.135740175460672
1.23692052980132,-0.127056342336328
1.27682119205298,-0.118614648511168
1.31672185430464,-0.110436184476759
1.35662251655629,-0.102542836702431
1.39652317880795,-0.0949573260873584
1.4364238410596,-0.0877032483149411
1.47632450331126,-0.0808051156027388
1.51622516556291,-0.0742883992112313
1.55612582781457,-0.0681795718958357
1.59602649006622,-0.0625061492484778
1.63592715231788,-0.0572967285654056
1.67582781456954,-0.0525810234826377
1.71572847682119,-0.0483898921227789
1.75562913907285,-0.0447553558777323
1.7955298013245,-0.0417106051892422
1.83543046357616,-0.0392899877588553
1.87533112582781,-0.0375289734945136
1.91523178807947,-0.0364640891552902
1.95513245033112,-0.0361328140624361
1.99503311258278,-0.0365734263813425
2.03493377483444,-0.0378247873309762
2.07483443708609,-0.0399260482454712
2.11473509933775,-0.0429162627217114
2.1546357615894,-0.046833883198958
2.19453642384106,-0.0517161183486919
2.23443708609271,-0.0575981247990906
2.27433774834437,-0.064512004280437
2.31423841059602,-0.0724855757004605
2.35413907284768,-0.0815408915766838
2.39403973509934,-0.0916924705459666
2.43394039735099,-0.102945223533905
2.47384105960265,-0.115292062201264
2.5137417218543,-0.128711196639099
2.55364238410596,-0.143163157878881
2.59354304635761,-0.158587623714744
2.63344370860927,-0.174900189613254
2.67334437086092,-0.191989319362811
2.71324503311258,-0.209713847298377
2.75314569536424,-0.227901608825189
2.79304635761589,-0.246350083947516
2.83294701986755,-0.264830395807432
2.8728476821192,-0.283096649973153
2.91274834437086,-0.300903383394522
2.95264900662251,-0.318034480950259
2.99254966887417,-0.334346276532923
3.03245033112582,-0.349823422401747
3.07235099337748,-0.36463530113472
3.11225165562914,-0.379162857274121
3.15215231788079,-0.393952103777116
3.19205298013245,-0.409569011046239
3.2319536423841,-0.426398227450296
3.27185430463576,-0.444497923337143
3.31175496688741,-0.463603398785451
3.35165562913907,-0.483260601613762
3.39155629139072,-0.50298727218053
3.43145695364238,-0.522378732117967
3.47135761589404,-0.541142712403648
3.51125827814569,-0.559089002420427
3.55115894039735,-0.576103061269629
3.591059602649,-0.592120460000883
3.63096026490066,-0.607107967114765
3.67086092715231,-0.621051392256502
3.71076158940397,-0.633948447859057
3.75066225165562,-0.645804804848772
3.79056291390728,-0.656631978480854
3.83046357615894,-0.666446169267636
3.87036423841059,-0.675267552193203
3.91026490066225,-0.683119746942524
